https://docs.google.com/spreadsheets/d/1Sl8nEFG4hnXOsvw3PB-OFNETfBGUq3S8AUM8oGP009o/edit	Dan NH/Batman Arkham Knight v | batmanarkhamknightv2.csv | https://docs.google.com/spreadsheets/d/1Sl8nEFG4hnXOsvw3PB-OFNETfBGUq3S8AUM8oGP009o/edit | USB
https://docs.google.com/spreadsheets/d/1b68GWVhGb-FjisWD0AVK9o-8m5Ne6Yfil80_SgGmWu0/edit	Dan NH/Copy of LOL | aLOL.csv | https://docs.google.com/spreadsheets/d/1b68GWVhGb-FjisWD0AVK9o-8m5Ne6Yfil80_SgGmWu0/edit | USB
https://docs.google.com/spreadsheets/d/1_m0_7E8jn8m7yALngs3C-maUbZO11sN6Wq3YBYlzg-Q/edit	Dan NH/Copy of World of Warcraft | awow.csv | https://docs.google.com/spreadsheets/d/1_m0_7E8jn8m7yALngs3C-maUbZO11sN6Wq3YBYlzg-Q/edit | USB
https://docs.google.com/spreadsheets/d/1cz0ZHhWYNRn-nMvGf_Z1myA22RaxEX804_xDwFVv1D4/edit	Dan NH/Counterstrikev2 | counterstrike.csv | https://docs.google.com/spreadsheets/d/1cz0ZHhWYNRn-nMvGf_Z1myA22RaxEX804_xDwFVv1D4/edit | USB
https://docs.google.com/spreadsheets/d/1fJY9kqrby3eMNfSWXghyM-_WlN8HxuJhDidV7fPRsQA/edit	Dan NH/Dragon Quest XI | dragonquestxi.csv | https://docs.google.com/spreadsheets/d/1fJY9kqrby3eMNfSWXghyM-_WlN8HxuJhDidV7fPRsQA/edit | USB
https://docs.google.com/spreadsheets/d/1GEiAj-6-NB2izh8GffiUwhhqv6QIdS2V-I4MBg3ltAE/edit	Dan NH/LOL | aLOL.csv | https://docs.google.com/spreadsheets/d/1GEiAj-6-NB2izh8GffiUwhhqv6QIdS2V-I4MBg3ltAE/edit | USB
https://docs.google.com/spreadsheets/d/1ItVcDPCnx2u7gjayvsKXezxFAtLOcX6QHdQYRwPyGcg/edit	Dan NH/Return of the Obra Dinn | obradinn.csv | https://docs.google.com/spreadsheets/d/1ItVcDPCnx2u7gjayvsKXezxFAtLOcX6QHdQYRwPyGcg/edit | USB
https://docs.google.com/spreadsheets/d/1doGb5OA3kS84FQN0MitukVKEJauFiRNPO3DMmhARSlI/edit	Dan NH/World of Warcraft | awow.csv | https://docs.google.com/spreadsheets/d/1doGb5OA3kS84FQN0MitukVKEJauFiRNPO3DMmhARSlI/edit | USB
https://docs.google.com/spreadsheets/d/1cDHb5PUQRLySYwuJM0OFSyCAZQixkV6qcYpWDyxY1Uw/edit	Deathloop KBM | deathloop.csv | https://docs.google.com/spreadsheets/d/1cDHb5PUQRLySYwuJM0OFSyCAZQixkV6qcYpWDyxY1Uw/edit | USB
https://docs.google.com/spreadsheets/d/1lGskHuoqahx3bVXJ3yLERtzkGmay_Z9WJaj3oC_CSx8/edit	Default Configuration XBox | default.csv | https://docs.google.com/spreadsheets/d/1lGskHuoqahx3bVXJ3yLERtzkGmay_Z9WJaj3oC_CSx8/edit | USB
